timestep ID X Y speed mean_spacing 0 1 2 3 4 5 6 7 8 9
2 1 17.088112661939906 0.8143612082008471 0.630196978736544 0.749073886770707 0.11243683728358178 0.545675040196365 0.5675932337467451 -0.1124676014757523 0.42202654456534106 0.5531735935748743 0.8009864986619348 0.46336322364436366 0.9871406710052568 0.05119793248731752
2 2 17.65570589568665 0.7018936067250948 0.44774046698842246 0.626374498680671 0.41954743725851174 0.16366553396306982 -0.5675932337467451 0.1124676014757523 0.23339326491518975 0.575830825120116 -0.14556668918140403 0.6656411950506266 -0.4551563964631633 0.6581426416721173
2 3 18.989594678243858 0.773748846578043 0.24924193428876304 0.8573394722502459 -0.4587471266781371 0.1017526789540677 -0.18824626377445597 0.6500269757692504 -0.9143413452986948 0.09181029411012165 -0.5735864340536843 0.8321982106647113 -1.1004955176420168 0.5039755852671678
2 4 17.200549499223488 1.3600362483972122 0.5551251997583517 0.6110008602420998 0.3095897072817593 0.007498553378509243 -0.11243683728358178 -0.545675040196365 0.688549661378353 -0.08231181655200137 0.01520142751384057 0.7145396986347934 0.5632787497539198 0.5395985933861924
2 5 18.075253332945163 0.8655591406881646 0.1884529394407868 0.5858403662390018 -0.41954743725851174 -0.16366553396306982 -0.186154172343322 0.41216529115704614 0.4555942186205577 0.00994238484394605 -0.5651141264399158 0.5019756610875568 0.34075491124501056 0.7403879165545897
2 6 18.53084755156572 0.8755015255321107 0.11830958199640346 0.6067536907043023 -0.4555942186205577 -0.00994238484394605 0.4587471266781371 -0.1017526789540677 0.27050086290368114 0.5482742968151827 -0.11483930737554715 0.7304455317106436 -0.6417483909638797 0.4022229063131001
2 7 17.510139206505247 1.3675348017757214 0.2334612328955424 0.5331538393576574 -0.3095897072817593 -0.007498553378509243 0.3789599540965938 -0.08981036993051061 0.2536890424721605 0.5321000400076832 0.14556668918140403 -0.6656411950506266 -0.42202654456534106 -0.5531735935748743
2 8 17.88909916060184 1.2777244318452108 0.4462472796323447 0.543644131122462 -0.3789599540965938 0.08981036993051061 0.186154172343322 -0.41216529115704614 0.5269090835883325 0.32822262539754354 -0.23339326491518975 -0.575830825120116 -0.12527091162443327 0.6219104099381938
2 9 18.801348414469402 1.4237758223472934 0.07730911435396914 0.6771647067907829 -0.3853401702792283 0.18217123489546094 -0.27050086290368114 -0.5482742968151827 0.18824626377445597 -0.6500269757692504 0.07377671227762761 0.7520025925845579 -0.7260950815242389 -0.5582166816591287
2 10 17.21575092673733 2.0745759470320055 0.3601804982339506 0.6563458441092168 0.15609795613509192 0.48490919752616257 0.5480773222400792 -0.17494110524860096 -0.01520142751384057 -0.7145396986347934 -0.1574245350971495 0.6989030838122741 0.2943882797679187 -0.7070411452562841
2 11 17.763828248977408 1.8996348417834046 0.31568011123564493 0.5405390592695551 0.22176670966463874 0.21262031193475073 -0.5480773222400792 0.17494110524860096 -0.2536890424721605 -0.5321000400076832 0.2697197221293166 0.531774748847734 0.12527091162443327 -0.6219104099381938
2 12 18.416008244190174 1.6059470572427543 0.0836118115559659 0.6317145151452703 0.3853401702792283 -0.18217123489546094 -0.5269090835883325 -0.32822262539754354 -0.4304132855481271 0.506308096475401 -0.6521799952127658 0.29368778454065025 0.4591168825568559 0.569831357689097
2 13 17.05832639164018 2.7734790308442796 0.7732281065490606 0.661482963815104 0.3135224912322414 -0.2139938862861115 0.253595877887026 0.5171177444602648 0.1574245350971495 -0.6989030838122741 0.7498194436242436 0.22108918882863593 0.5005752898087295 0.6915677347723372
2 14 17.985594958642046 2.1122551537181553 0.20979724706508193 0.5649335877688726 -0.22176670966463874 -0.21262031193475073 0.04795301246467787 0.3191544369129833 0.4304132855481271 -0.506308096475401 -0.613746075769626 0.4472299908400128 -0.769844031904718 -0.03767920668614977
2 15 18.87512512674703 2.1757784149318513 0.2975957952143819 0.7440771788404742 -0.05097654995634926 0.5336880146950347 -0.4591168825568559 -0.569831357689097 -0.07377671227762761 -0.7520025925845579 -0.4169752783225569 0.7029708271905308 -0.8415771556403051 0.2556311756992873
2 16 17.37184888287242 2.559485144558168 0.40478156054569836 0.5825418444769437 -0.3135224912322414 0.2139938862861115 -0.15609795613509192 -0.48490919752616257 0.43629695239200217 0.4350830751147474 0.6616990882343039 -0.12807555392702952 -0.05992661334521543 0.7311116307463763
2 17 18.033547971106724 2.4314095906311386 0.2169257100849795 0.5632680132022831 -0.04795301246467787 -0.3191544369129833 -0.2697197221293166 -0.531774748847734 -0.22540213584230173 0.5631586290417769 0.42460187731774823 0.44733965149124355 -0.6616990882343039 0.12807555392702952
2 18 18.82414857679068 2.709466429626886 0.2650835568763526 0.7261124775969433 -0.3659987283662076 0.16928281249549615 0.05097654995634926 -0.5336880146950347 -0.7906006056839558 -0.2780568389957474 -0.7194881483954987 0.5552591723560885 0.08548672527967227 0.9404120043965651
2 19 17.311922269527205 3.2905967753045444 0.39652746065325134 0.596573725487572 0.24697941192170347 0.17444999031207242 -0.253595877887026 -0.5171177444602648 0.4962235657372176 -0.2960285556316289 0.05992661334521543 -0.7311116307463763 0.7927381588679765 -0.025871173321569962
2 20 17.808145835264423 2.9945682196729155 0.37961570553115237 0.5468238164629664 0.2965145931307589 0.2701573823100589 -0.24924415381551412 0.4704785459437013 -0.4962235657372176 0.2960285556316289 0.22540213584230173 -0.5631586290417769 -0.43629695239200217 -0.4350830751147474
2 21 18.458149848424473 2.878749242122382 0.15998372490407756 0.6041958380529715 0.3659987283662076 -0.16928281249549615 -0.35348942002929107 0.3859763598605923 -0.42460187731774823 -0.44733965149124355 -0.65000401316005 0.11581897755053339 0.4169752783225569 -0.7029708271905308
2 22 17.55890168144891 3.465046765616617 0.15155907345935576 0.5777914366891931 -0.24697941192170347 -0.17444999031207242 0.24924415381551412 -0.4704785459437013 0.545758746946273 -0.20032116363364239 -0.3763810679829689 0.6232527361280433 0.18784490493362327 0.7206331404467599
2 23 18.10466042839518 3.2647256019829745 0.05137533427075884 0.6159128301472834 -0.2965145931307589 -0.2701573823100589 0.35348942002929107 -0.3859763598605923 -0.545758746946273 0.20032116363364239 0.20964224147577326 0.751845076894361 -0.7927381588679765 0.025871173321569962
2 24 18.909635302070352 3.649878434023451 0.19011572127933224 0.941965686797095 -0.5953326321993977 0.3666922448538843 -0.804974873675171 -0.3851528320404767 -0.4514854536458799 -0.771129191901069 -0.08548672527967227 -0.9404120043965651 -1.1628887156878207 0.5358014720399256
2 25 17.18252061346594 4.08829950174466 0.51832735106305 0.8958414104159074 0.5642259729165922 0.09738040431871653 0.3763810679829689 -0.6232527361280433 0.1294016560612654 -0.7977027264401158 1.1317820564050152 -0.07172882286732474 0.9221398149292419 -0.8235738997616857
2 26 17.74674658638253 4.185679906063377 0.16788818623925453 0.7785329462704298 -0.5642259729165922 -0.09738040431871653 0.567556083488423 -0.16910922718604127 -0.18784490493362327 -0.7206331404467599 0.35791384201264975 -0.9209543040804022 -0.43482431685532674 -0.8950831307588323
2 27 18.314302669870955 4.016570678877335 0.16465398064083192 0.8282616085202147 -0.567556083488423 0.16910922718604127 0.5953326321993977 -0.3666922448538843 -0.20964224147577326 -0.751845076894361 -0.7554009884220463 -0.5515239132607186 -1.1317820564050152 0.07172882286732474
2 28 0.9784184115902458 0.7998905444846042 0.23427873303269703 0.8200891389107644 0.3774297861136241 0.05053060181907154 0.7987652735066805 0.41282253340719055 0.34927574339766976 0.8341206150207535 0.0019110883835767867 0.9247122821936827 0.9903099442689632 0.04858091373377371
2 29 2.442227367765129 0.7086865352513638 0.5390338479174258 0.6311131617617611 0.3046180621802659 0.18152642035214872 -0.4734990119059199 0.13978492296701406 0.267943696209219 0.6748165090385694 -0.19882530066917026 0.7197772254977959 -0.6650436826682027 0.5040265426404309
2 30 2.746845429945395 0.8902129556035125 0.34215284180255395 0.6677531284632526 -0.3046180621802659 -0.18152642035214872 -0.036674365971046896 0.49329008868642066 -0.5034433628494361 0.5382508051456472 -0.7781170740861858 -0.04174149738513466 0.03966266710686828 0.9724656518525765
2 31 1.3558481977038699 0.8504211463036757 0.0980811339561731 0.6569758467973965 -0.3774297861136241 -0.05053060181907154 0.4213354873930564 0.362291931588119 0.6128801581553391 -0.0019496880852978293 -0.02815404271595434 0.783590013201682 -0.3755186977300473 0.8741816803746112
2 32 1.968728355859209 0.8484714582183779 0.2148867341974292 0.5878201935670143 -0.19154467076228276 0.36424161967341684 0.4734990119059199 -0.13978492296701406 -0.6128801581553391 0.0019496880852978293 0.27467371123674966 0.5799923025307818 0.7781170740861858 0.04174149738513466
2 33 2.710171063974348 1.3835030442899332 0.4277177813594622 0.6132782318930584 -0.46676899687838924 0.0449607164592265 0.07633703307791517 0.47917556316615584 0.036674365971046896 -0.49329008868642066 -0.267943696209219 -0.6748165090385694 -0.038348510193773944 0.8907015334307444
2 34 0.9803294999738226 1.724602826678287 0.2168120727535743 0.751731535904663 0.34736465501409297 -0.09059166717292921 0.7095687642560415 0.20650650399389603 0.5697756269459648 0.5455599198082897 -0.0019110883835767867 -0.9247122821936827 0.7968541851231037 -0.5118897487864922
2 35 1.7771836850969263 1.2127130778917947 0.09776917039026418 0.5641351558369766 0.19154467076228276 -0.36424161967341684 0.4662183819990324 0.21575068285736498 -0.4213354873930564 -0.362291931588119 -0.4494895301090107 0.42129808161356297 -0.08728542086706215 0.7183962527803882
2 36 2.786508097052263 1.862678607456089 0.527805852623418 0.6370007820025776 -0.11468554327168912 0.4115259702645886 -0.07633703307791517 -0.47917556316615584 -0.5431060299563044 -0.43421484670692934 -0.603302806731318 0.3861182460430681 -0.11948866125097313 0.8526164863878012
2 37 1.3276941549879155 1.6340111595053577 0.12943175823162562 0.5803033337960006 -0.34736465501409297 0.09059166717292921 0.36220410924194857 0.29709817116682524 0.4494895301090107 -0.42129808161356297 0.22241097193187187 0.6361515869812189 0.02815404271595434 -0.783590013201682
2 38 2.2434020670959587 1.4284637607491597 0.1977623771368433 0.6113481398229419 0.46676899687838924 -0.0449607164592265 -0.4662183819990324 -0.21575068285736498 -0.27467371123674966 -0.5799923025307818 0.5431060299563044 0.43421484670692934 0.5034433628494361 -0.5382508051456472
2 39 2.671822553780574 2.2742045777206776 0.4394498282093631 0.5796216649984309 0.11468554327168912 -0.4115259702645886 -0.004803117979284011 0.4410905161232126 -0.48861726345962886 -0.02540772422152049 -0.6087471762843966 0.22494837717806027 0.038348510193773944 -0.8907015334307444
2 40 1.6898982642298641 1.931109330672183 0.3233853290079057 0.5650589574614525 -0.1397931373100767 0.33905341581439363 -0.36220410924194857 -0.29709817116682524 0.493307026091081 0.3176875228269742 0.3731771132663133 0.568043624226555 0.08728542086706215 -0.7183962527803882
2 41 1.5501051269197874 2.2701627464865766 0.27394954712530006 0.6049441011464434 0.1397931373100767 -0.33905341581439363 0.51297025057639 0.22899020841216133 0.6331001634011577 -0.02136589298741942 -0.22241097193187187 -0.6361515869812189 -0.5697756269459648 -0.5455599198082897
2 42 2.66701943580129 2.7152950938438902 0.4632276905069486 0.5628616551547845 0.004803117979284011 -0.4410905161232126 0.23511661532088457 0.4397561262513916 -0.19941466421277187 0.5243487019248536 -0.6039440583051126 -0.21614213894515233 -0.48381414548034485 -0.4664982403447331
2 43 1.0102657258890066 2.8855938722855266 0.17609972768250376 0.8653404300226535 0.5214152435322317 0.25595575334866716 0.106589553507356 0.7689313012077443 0.5398394010307808 -0.61543112579895 1.0150432027639198 0.17149846476749442 1.0528096516071708 -0.38644091738678865
2 44 2.183205290320945 2.248796853499157 0.44219048777943715 0.5318518002399071 -0.1201299128247677 0.25035610139958075 0.48861726345962886 0.02540772422152049 -0.493307026091081 -0.3176875228269742 -0.6331001634011577 0.02136589298741942 0.48381414548034485 0.4664982403447331
2 45 2.0630753774961774 2.499152954898738 0.2729405622282705 0.5378196809412743 0.1201299128247677 -0.25035610139958075 -0.03776644884325098 0.5579393821542831 -0.51297025057639 -0.22899020841216133 0.6039440583051126 0.21614213894515233 0.6087471762843966 -0.22494837717806027
2 46 1.1168552793963626 3.654525173493271 0.362145118608105 0.8034793074754736 0.4148256900248757 -0.5129755478590772 0.7251476036068503 0.0997924661586378 0.5103998470690974 0.5659655196169675 -0.106589553507356 -0.7689313012077443 0.9084536492565638 -0.5974328364402499
2 47 2.467604771588518 3.239643795768744 0.4911769008388613 0.5826220335678631 0.43453127953365644 -0.08459257567346201 -0.44229584293559165 -0.18255145871572287 0.19941466421277187 -0.5243487019248536 0.3492617194961163 0.5132849406584383 -0.6256018885853052 0.5146738438831648
2 48 2.9021360511221745 3.155051220095282 0.6004635390750298 0.6676041210097842 -0.43453127953365644 0.08459257567346201 -0.23511661532088457 -0.4397561262513916 -0.08526956003754016 0.5978775163319003 -0.8768271224692481 -0.09795888304226086 -0.23031349734160056 -0.8808466423746042
2 49 1.5316809694212383 3.1415496256341937 0.19952013211306874 0.6523861858547122 0.4936279592316881 -0.08445728858117274 -0.5214152435322317 -0.25595575334866716 -0.4148256900248757 0.5129755478590772 0.3103219135819746 0.612768014017715 0.5313944080749391 -0.6423966707354558
2 50 2.0253089286529264 3.057092337053021 0.28042853647507726 0.5972969961866661 0.44229584293559165 0.18255145871572287 -0.4936279592316881 0.08445728858117274 0.03776644884325098 -0.5579393821542831 -0.18330604564971353 0.6972253025988877 0.6417105071483635 -0.34179724320913074
2 51 2.8168664910846344 3.752928736427182 0.5521407813913506 0.7322885724303017 -0.21151636445369526 0.35520316233796034 0.08526956003754016 -0.5978775163319003 -0.3492617194961163 -0.5132849406584383 -0.9748636080814215 0.001388903224726512 -0.1498470552833444 -1.037633642583292
2 52 1.62725512646546 4.220490693110238 0.24688941488340524 0.9145361843657469 0.2147477565377529 -0.4661730534583297 -0.5103998470690974 -0.5659655196169675 0.9780950001654791 -0.11235879434509588 -0.09557415704422167 -1.0789410674760447 0.39805380218746644 -1.1633983560572174
2 53 1.842002883003213 3.7543176396519087 0.17374175851057205 0.6926255406179085 -0.2147477565377529 0.4661730534583297 -0.3103219135819746 -0.612768014017715 0.18330604564971353 -0.6972253025988877 -0.7251476036068503 -0.0997924661586378 0.6256018885853052 -0.5146738438831648
2 54 2.605350126630939 4.1081318987651425 0.3317297384789104 0.8233721691755456 0.21151636445369526 -0.35520316233796034 -0.7633472436277262 -0.35381425911323383 -0.13774535504242102 -0.8684881029963987 -0.9780950001654791 0.11235879434509588 0.2967859244912354 -0.9530806786698607
3 1 16.48062357839734 0.9820073992857604 0.6276846892975518 0.8850004727940265 0.1850045512088947 0.5264307215172613 0.7278478844971055 -0.2588326294335419 0.8400752029223817 0.24908520751115903 0.962533250878753 0.2792224361405199 0.38040575988873115 1.1550392288268339
3 2 17.208471462894444 0.7231747698522185 0.43614728917732654 0.7192001133668328 0.11222731842527622 0.5079178369447009 0.2346853663816475 0.5380550655740618 0.7615642529001363 -0.013960643235581771 -0.7278478844971055 0.2588326294335419 -0.5428433332882108 0.7852633509508032
3 3 19.238767191542912 0.7678666340490231 0.08551639144719862 1.039788784042082 -0.3628594665227496 0.6354737198086499 -0.80553562195756 0.0407897177293145 -0.8464608816995565 0.7578984218474846 -0.11181133984665337 1.2493414706074621 -1.2687314757483321 -0.05865250743238637
3 4 16.665628129606233 1.5084381208030218 0.5528883671463709 0.723079143161214 -0.1850045512088947 -0.5264307215172613 0.19540120867983646 0.6286085073095724 0.655070651713487 -0.2773455140061023 0.7775286996698583 -0.24720828537674144 0.7825944107985627 0.3843433024079643
3 5 17.97003571579458 0.7092141266166367 0.27104606953020416 0.7501765470128465 0.4631958537907721 0.09944222516170087 -0.7615642529001363 0.013960643235581771 -0.5268788865184888 0.5520157088096436 -0.6493369344748601 0.5218784801802827 0.42227059404877565 0.8165509292798709
3 6 18.433231569585352 0.8086563517783376 0.4230668304052317 0.7657121182450748 -0.4631958537907721 -0.09944222516170087 -0.040925259741996456 0.7171087041181701 0.4426761554348104 0.5946840020793354 0.80553562195756 -0.0407897177293145 -0.9900747403092609 0.4525734836479427
